30.000000	80.000000	0
30.000000	78.000000	0
30.000000	76.000000	0
30.000000	74.000000	0
30.000000	72.000000	0
30.000000	70.000000	0
30.000000	68.000000	0
30.000000	66.000000	0
30.000000	64.000000	0
30.000000	62.000000	1
30.000000	60.000000	1
30.000000	58.000000	4
30.000000	56.000000	1
30.000000	54.000000	10
30.000000	52.000000	14
30.000000	50.000000	22
30.000000	48.000000	25
30.000000	46.000000	28
30.000000	44.000000	38
30.000000	42.000000	49
30.000000	40.000000	50
30.000000	38.000000	66
30.000000	36.000000	65
30.000000	34.000000	84
30.000000	32.000000	88
30.000000	30.000000	95
30.000000	28.000000	98
30.000000	26.000000	97
30.000000	24.000000	99
30.000000	22.000000	100
30.000000	20.000000	99
30.000000	18.000000	100
30.000000	16.000000	100
30.000000	14.000000	100
30.000000	12.000000	100
30.000000	10.000000	100
