10	10	30	19.9005
10	20	30	19.7967
10	12	30	20.5435
10	12	25	20.2516
10	15	25	20.2516
10	10	25	19.8284
10	10	26	19.8284
10	10	27	19.8284
10	13	27	20.2516
10	11	27	20.2516
10	9	27	19.8284
20	15	30	30.9936
20	15	40	29.7004
20	20	40	30
20	19	40	30
20	25	30	31.1538
20	25	40	29.8404
20	20	35	30.0259
20	20	37	30.0259
30	30	50	41.6837
30	35	50	42.1739
30	30	45	42.3184
30	30	55	41.9615
30	35	45	42.1739
30	40	45	42.3077
50	50	80	65.2917
50	55	80	65.7364
50	55	75	65.5128
50	60	75	65.3947
50	60	70	65.2439
100	110	140	124.692
100	115	135	124.574
100	120	135	124.574
100	120	130	124.306
100	120	125	124.545
200	220	260	240.583
200	225	260	241.08
200	225	255	240.338
200	230	255	240.816
200	230	250	240.392
200	235	250	240.323
200	235	245	240.333
200	240	245	240.833
200	240	245	240.833
200	225	245	240.444
200	230	245	240.366
200	230	250	240.392
300	320	360	352.87
300	330	370	351.884
300	335	370	352.461
300	335	360	351.791
300	340	360	352.02
300	340	365	352.545
300	340	365	352.545
300	345	360	352.335
300	345	355	352.199
300	350	355	352.308
400	350	380	367.38
400	355	380	367.807
400	355	375	367.68
400	360	375	367.805
400	360	370	366.859
400	365	370	367.097
500	350	380	367.721
500	350	385	367.884
500	355	385	368.241
500	355	380	368.015
500	360	380	367.925
500	355	375	368.421
500	360	375	368.298
500	360	370	367.222
500	365	370	367.222
1000	350	390	373.654
1000	355	390	374.121
1000	360	390	374.512
1000	360	385	374.298
1000	360	385	374.298
1000	360	380	374.625
1000	365	380	374.645
1000	365	385	374.486
1000	370	385	374.006
1000	370	380	374.136
1000	370	375	380
1000	370	380	374.136
2000	350	390	373.429
2000	355	390	373.945
2000	360	390	374.454
2000	360	385	374.123
2000	365	385	374.372
2000	365	380	374.418
2000	370	380	374.091
2000	370	375	373.889
