100.000000	130.000000	19
100.000000	129.500000	30
100.000000	129.000000	23
100.000000	128.500000	33
100.000000	128.000000	35
100.000000	127.500000	34
100.000000	127.000000	33
100.000000	126.500000	32
100.000000	126.000000	46
100.000000	125.500000	45
100.000000	125.000000	44
100.000000	124.500000	50
100.000000	124.000000	60
100.000000	123.500000	50
100.000000	123.000000	54
100.000000	122.500000	49
100.000000	122.000000	60
100.000000	121.500000	56
100.000000	121.000000	61
100.000000	120.500000	64
100.000000	120.000000	68
100.000000	119.500000	69
100.000000	119.000000	74
100.000000	118.500000	73
100.000000	118.000000	75
100.000000	117.500000	75
100.000000	117.000000	78
100.000000	116.500000	79
100.000000	116.000000	74
100.000000	115.500000	85
100.000000	115.000000	83
100.000000	114.500000	89
100.000000	114.000000	87
100.000000	113.500000	85
100.000000	113.000000	93
100.000000	112.500000	89
100.000000	112.000000	92
100.000000	111.500000	94
100.000000	111.000000	91
100.000000	110.500000	95
100.000000	110.000000	93
100.000000	109.500000	96
100.000000	109.000000	93
100.000000	108.500000	99
100.000000	108.000000	97
100.000000	107.500000	96
100.000000	107.000000	98
100.000000	106.500000	99
100.000000	106.000000	99
100.000000	105.500000	100
100.000000	105.000000	98
100.000000	104.500000	99
100.000000	104.000000	98
100.000000	103.500000	100
100.000000	103.000000	100
100.000000	102.500000	99
100.000000	102.000000	100
100.000000	101.500000	100
100.000000	101.000000	100
100.000000	100.500000	100
100.000000	100.000000	100
100.000000	99.500000	100
100.000000	99.000000	100
100.000000	98.500000	100
100.000000	98.000000	100
100.000000	97.500000	100
100.000000	97.000000	100
100.000000	96.500000	100
100.000000	96.000000	100
100.000000	95.500000	100
100.000000	95.000000	100
100.000000	94.500000	100
100.000000	94.000000	100
100.000000	93.500000	100
100.000000	93.000000	100
100.000000	92.500000	100
100.000000	92.000000	100
100.000000	91.500000	100
100.000000	91.000000	100
100.000000	90.500000	100
100.000000	90.000000	100
100.000000	89.500000	100
100.000000	89.000000	100
100.000000	88.500000	100
100.000000	88.000000	100
100.000000	87.500000	100
100.000000	87.000000	100
100.000000	86.500000	100
100.000000	86.000000	100
100.000000	85.500000	100
100.000000	85.000000	100
100.000000	84.500000	100
100.000000	84.000000	100
100.000000	83.500000	100
100.000000	83.000000	100
100.000000	82.500000	100
100.000000	82.000000	100
100.000000	81.500000	100
100.000000	81.000000	100
100.000000	80.500000	100
100.000000	80.000000	100
100.000000	160.000000	0
100.000000	159.500000	0
100.000000	159.000000	0
100.000000	158.500000	0
100.000000	158.000000	0
100.000000	157.500000	0
100.000000	157.000000	0
100.000000	156.500000	0
100.000000	156.000000	0
100.000000	155.500000	0
100.000000	155.000000	0
100.000000	154.500000	0
100.000000	154.000000	0
100.000000	153.500000	0
100.000000	153.000000	0
100.000000	152.500000	0
100.000000	152.000000	0
100.000000	151.500000	0
100.000000	151.000000	0
100.000000	150.500000	0
100.000000	150.000000	0
100.000000	149.500000	0
100.000000	149.000000	0
100.000000	148.500000	0
100.000000	148.000000	1
100.000000	147.500000	0
100.000000	147.000000	0
100.000000	146.500000	2
100.000000	146.000000	0
100.000000	145.500000	1
100.000000	145.000000	0
100.000000	144.500000	1
100.000000	144.000000	3
100.000000	143.500000	1
100.000000	143.000000	2
100.000000	142.500000	3
100.000000	142.000000	2
100.000000	141.500000	0
100.000000	141.000000	0
100.000000	140.500000	2
100.000000	140.000000	2
100.000000	139.500000	3
100.000000	139.000000	4
100.000000	138.500000	4
100.000000	138.000000	7
100.000000	137.500000	3
100.000000	137.000000	9
100.000000	136.500000	4
100.000000	136.000000	4
100.000000	135.500000	8
100.000000	135.000000	8
100.000000	134.500000	19
100.000000	134.000000	19
100.000000	133.500000	15
100.000000	133.000000	14
100.000000	132.500000	17
100.000000	132.000000	22
100.000000	131.500000	15
100.000000	131.000000	21
100.000000	130.500000	20
100.000000	130.000000	44
