10.000000	30.000000	16
10.000000	29.500000	11
10.000000	29.000000	11
10.000000	28.500000	12
10.000000	28.000000	17
10.000000	27.500000	19
10.000000	27.000000	18
10.000000	26.500000	20
10.000000	26.000000	17
10.000000	25.500000	30
10.000000	25.000000	27
10.000000	24.500000	20
10.000000	24.000000	29
10.000000	23.500000	28
10.000000	23.000000	42
10.000000	22.500000	31
10.000000	22.000000	35
10.000000	21.500000	40
10.000000	21.000000	40
10.000000	20.500000	44
10.000000	20.000000	47
10.000000	19.500000	49
10.000000	19.000000	56
10.000000	18.500000	52
10.000000	18.000000	45
10.000000	17.500000	61
10.000000	17.000000	61
10.000000	16.500000	57
10.000000	16.000000	69
10.000000	15.500000	65
10.000000	15.000000	64
10.000000	14.500000	70
10.000000	14.000000	76
10.000000	13.500000	74
10.000000	13.000000	80
10.000000	12.500000	79
10.000000	12.000000	76
10.000000	11.500000	89
10.000000	11.000000	78
10.000000	10.500000	84
10.000000	10.000000	90
10.000000	9.500000	88
10.000000	9.000000	89
10.000000	8.500000	88
10.000000	8.000000	86
10.000000	7.500000	96
10.000000	7.000000	94
10.000000	6.500000	95
10.000000	6.000000	95
10.000000	5.500000	95
10.000000	5.000000	94
10.000000	4.500000	93
10.000000	4.000000	96
10.000000	3.500000	96
10.000000	3.000000	98
10.000000	2.500000	98
10.000000	2.000000	98
10.000000	1.500000	99
10.000000	1.000000	100
10.000000	0.500000	100
10.000000	0.000000	100
10.000000	45.000000	0
10.000000	44.500000	0
10.000000	44.000000	0
10.000000	43.500000	0
10.000000	43.000000	0
10.000000	42.500000	0
10.000000	42.000000	0
10.000000	41.500000	0
10.000000	41.000000	0
10.000000	40.500000	0
10.000000	40.000000	0
10.000000	39.500000	0
10.000000	39.000000	2
10.000000	38.500000	0
10.000000	38.000000	1
10.000000	37.500000	3
10.000000	37.000000	1
10.000000	36.500000	1
10.000000	36.000000	0
10.000000	35.500000	3
10.000000	35.000000	5
10.000000	34.500000	5
10.000000	34.000000	5
10.000000	33.500000	5
10.000000	33.000000	7
10.000000	32.500000	4
10.000000	32.000000	8
10.000000	31.500000	9
10.000000	31.000000	8
10.000000	30.500000	15
10.000000	30.000000	9
