200.000000	260.000000	0
200.000000	255.000000	5
200.000000	250.000000	11
200.000000	245.000000	30
200.000000	240.000000	54
200.000000	235.000000	70
200.000000	230.000000	93
200.000000	225.000000	95
200.000000	220.000000	100
200.000000	215.000000	100
200.000000	210.000000	100
200.000000	205.000000	100
200.000000	200.000000	100
200.000000	195.000000	100
200.000000	190.000000	100
200.000000	275.000000	0
200.000000	270.000000	0
200.000000	265.000000	1
200.000000	260.000000	2
200.000000	285.000000	0
200.000000	280.000000	0
200.000000	275.000000	0
