61	0	0	0.910714	0.0263266	0.0149753	10.4286	3.79592	3.6026
61	0	1	0.875714	0.0277551	0.0197448	-18.4286	3.63265	2.65494
61	0	2	0.915714	0.0163266	0.0125671	-28.7143	3.38776	2.64819
61	1	0	0.910714	0.025102	0.0191261	10.4286	3.79592	3.6026
61	1	1	0.918571	0.0222447	0.0204308	-18.4286	3.63265	2.65494
61	1	2	0.927143	0.0153061	0.0110383	-28.7143	3.38776	2.64819
62	0	0	0.869286	0.0236734	0.0162499	-20.8571	3.91837	2.86311
62	0	1	0.872857	0.0304081	0.0212814	-12.4286	3.5102	2.81485
62	0	2	0.871429	0.0255101	0.0118342	-17.2857	3.38776	2.90542
62	1	0	0.868571	0.0302041	0.0106883	-20.8571	3.91837	2.86311
62	1	1	0.867857	0.0238776	0.0222065	-12.4286	3.5102	2.81485
62	1	2	0.862143	0.017551	0.00743155	-17.2857	3.38776	2.90542
63	0	0	0.823571	0.0302041	0.014879	-9	4.28571	2.71052
63	0	1	0.819286	0.0236734	0.0247802	19.5714	2.93878	1.74272
63	0	2	0.853571	0.0216327	0.014192	-11	3.14286	1.72615
63	1	0	0.851429	0.0283673	0.017332	-9	4.28571	2.71052
63	1	1	0.855	0.0114286	0.0127375	19.5714	2.93878	1.74272
63	1	2	0.846429	0.0269387	0.0196609	-11	3.14286	1.72615
64	0	0	0.870714	0.0236734	0.0133546	-7.42857	2.77551	1.18262
64	0	1	0.875714	0.0363266	0.026279	-0.142857	1.59184	1.0085
64	0	2	0.878571	0.027959	0.0185695	1.28571	1.7551	1.06005
64	1	0	0.887857	0.0130613	0.0103419	-7.42857	2.77551	1.18262
64	1	1	0.875714	0.0108163	0.0103681	-0.142857	1.59184	1.0085
64	1	2	0.896429	0.0122447	0.0105977	1.28571	1.7551	1.06005
65	0	0	0.89	0.0185714	0.00692526	-1.28571	2.53061	1.6301
65	0	1	0.891429	0.0269387	0.0167155	-8	3.71429	2.76273
65	0	2	0.886429	0.0402041	0.0249889	-8.33333	3.85714	2.52516
65	1	0	0.888571	0.0287756	0.0143402	-1.28571	2.53061	1.6301
65	1	1	0.876429	0.0240816	0.00780349	-8	3.71429	2.76273
65	1	2	0.885	0.0185714	0.0121638	-8.33333	3.85714	2.52516
66	0	0	0.852857	0.0140816	0.0103842	-14.2857	4.2449	2.65369
66	0	1	0.85	0.00714287	0.00699854	-4.57143	3.5102	2.4338
66	0	2	0.852143	0.0218367	0.00890395	-16.2857	3.7551	2.29045
66	1	0	0.864286	0.015102	0.0111799	-14.2857	4.2449	2.65369
66	1	1	0.861429	0.0187756	0.00860283	-4.57143	3.5102	2.4338
66	1	2	0.845	0.0257143	0.0139971	-16.2857	3.7551	2.29045
67	0	0	0.872143	0.0216327	0.0169749	6.28571	6.53061	1.88552
67	0	1	0.855	0.0271429	0.0153197	-1.14286	6.16327	2.1698
67	0	2	0.877857	0.022449	0.00937439	-2.28571	6.32653	2.36805
67	1	0	0.882143	0.0232653	0.0116738	6.28571	6.53061	1.88552
67	1	1	0.857143	0.0210204	0.00801649	-1.14286	6.16327	2.1698
67	1	2	0.865714	0.0175511	0.0101075	-2.28571	6.32653	2.36805
68	0	0	0.87	0.0171429	0.0150848	-12.7143	1.95918	1.7138
68	0	1	0.879286	0.0124488	0.0102582	4.28571	2.04082	1.2115
68	0	2	0.870714	0.0093877	0.00602997	-13.7143	1.95918	1.22823
68	1	0	0.865	0.0185714	0.0195876	-12.7143	1.95918	1.7138
68	1	1	0.848571	0.0216327	0.0173613	4.28571	2.04082	1.2115
