0	0	1	2	0.363155	0.422466	387
0	1	1	2	0.424729	0.456825	387
0	2	1	2	0.443494	0.428163	387
0	0	1	3	0.452604	0.354759	387
0	1	1	3	0.503164	0.360132	387
0	2	1	3	0.39597	0.415323	387
0	0	1	4	0.435971	0.34488	387
0	1	1	4	0.473054	0.330403	387
0	2	1	4	0.516155	0.299035	387
0	0	1	5	0.47285	0.34696	387
0	1	1	5	0.478655	0.309372	387
0	2	1	5	0.444427	0.357995	387
0	0	1	6	0.383736	0.402994	387
0	1	1	6	0.442089	0.317639	387
0	2	1	6	0.51613	0.32528	387
0	0	1	7	0.484613	0.336458	387
0	1	1	7	0.469639	0.328436	387
0	2	1	7	0.428409	0.404528	387
0	0	2	1	0.363155	0.347731	387
0	1	2	1	0.424729	0.316528	387
0	2	2	1	0.443494	0.371026	387
0	0	2	3	0.343515	0.393506	387
0	1	2	3	0.338541	0.401298	387
0	2	2	3	0.31219	0.435865	387
0	0	2	4	0.368728	0.367921	387
0	1	2	4	0.364511	0.334387	387
0	2	2	4	0.373664	0.332797	387
0	0	2	5	0.393177	0.377794	387
0	1	2	5	0.28233	0.351233	387
0	2	2	5	0.412557	0.352697	387
0	0	2	6	0.359563	0.411485	387
0	1	2	6	0.299507	0.348303	387
0	2	2	6	0.424023	0.344301	387
0	0	2	7	0.400189	0.369304	387
0	1	2	7	0.30963	0.359226	387
0	2	2	7	0.383735	0.422504	387
0	0	3	1	0.452604	0.318503	387
0	1	3	1	0.503164	0.301737	387
0	2	3	1	0.39597	0.398616	387
0	0	3	2	0.343515	0.42922	387
0	1	3	2	0.338541	0.493492	387
0	2	3	2	0.31219	0.481049	387
0	0	3	4	0.361033	0.370312	387
0	1	3	4	0.440387	0.343104	387
0	2	3	4	0.337623	0.36117	387
0	0	3	5	0.484647	0.341912	387
0	1	3	5	0.428231	0.327723	387
0	2	3	5	0.466027	0.349222	387
0	0	3	6	0.392332	0.399841	387
0	1	3	6	0.409341	0.328647	387
0	2	3	6	0.515245	0.325685	387
0	0	3	7	0.388453	0.373374	387
0	1	3	7	0.504094	0.314299	387
0	2	3	7	0.445604	0.397082	387
0	0	4	1	0.435971	0.324182	387
0	1	4	1	0.473054	0.313384	387
0	2	4	1	0.516155	0.346778	387
0	0	4	2	0.368728	0.420594	387
0	1	4	2	0.364511	0.483742	387
0	2	4	2	0.373664	0.459548	387
0	0	4	3	0.361033	0.38345	387
0	1	4	3	0.440387	0.385558	387
0	2	4	3	0.337623	0.432987	387
0	0	4	5	0.486341	0.353892	387
0	1	4	5	0.445603	0.321542	387
0	2	4	5	0.394698	0.371861	387
0	0	4	6	0.428114	0.4016	387
0	1	4	6	0.376362	0.336311	387
0	2	4	6	0.430905	0.359875	387
0	0	4	7	0.40403	0.385135	387
0	1	4	7	0.422314	0.346122	387
0	2	4	7	0.376751	0.424555	387
0	0	5	1	0.47285	0.310767	387
0	1	5	1	0.478655	0.311459	387
0	2	5	1	0.444427	0.379364	387
0	0	5	2	0.393177	0.411527	387
0	1	5	2	0.28233	0.512944	387
0	2	5	2	0.412557	0.442279	387
0	0	5	3	0.484647	0.337356	387
0	1	5	3	0.428231	0.393787	387
0	2	5	3	0.466027	0.385578	387
0	0	5	4	0.486341	0.340348	387
0	1	5	4	0.445603	0.341137	387
0	2	5	4	0.394698	0.344132	387
0	0	5	6	0.487954	0.374645	387
0	1	5	6	0.383124	0.33685	387
0	2	5	6	0.439316	0.357822	387
0	0	5	7	0.468121	0.359407	387
0	1	5	7	0.464524	0.330449	387
0	2	5	7	0.437404	0.40067	387
0	0	6	1	0.383736	0.341574	387
0	1	6	1	0.442089	0.316021	387
0	2	6	1	0.51613	0.346805	387
0	0	6	2	0.359563	0.42373	387
0	1	6	2	0.299507	0.507374	387
0	2	6	2	0.424023	0.437166	387
0	0	6	3	0.392332	0.37748	387
0	1	6	3	0.409341	0.390889	387
0	2	6	3	0.515245	0.36179	387
0	0	6	4	0.428114	0.364085	387
0	1	6	4	0.376362	0.348837	387
0	2	6	4	0.430905	0.331946	387
0	0	6	5	0.487954	0.353164	387
0	1	6	5	0.383124	0.328843	387
0	2	6	5	0.439316	0.36001	387
0	0	6	7	0.428107	0.378501	387
0	1	6	7	0.503286	0.304051	387
0	2	6	7	0.485967	0.378452	387
0	0	7	1	0.484613	0.306487	387
0	1	7	1	0.469639	0.314914	387
0	2	7	1	0.428409	0.377101	387
0	0	7	2	0.400189	0.408709	387
0	1	7	2	0.30963	0.503937	387
0	2	7	2	0.383735	0.454511	387
0	0	7	3	0.388453	0.378831	387
0	1	7	3	0.504094	0.35968	387
0	2	7	3	0.445604	0.387041	387
0	0	7	4	0.40403	0.373019	387
0	1	7	4	0.422314	0.349741	387
0	2	7	4	0.376751	0.331901	387
0	0	7	5	0.468121	0.361953	387
0	1	7	5	0.464524	0.31472	387
0	2	7	5	0.437404	0.343721	387
0	0	7	6	0.428107	0.40561	387
0	1	7	6	0.503286	0.294799	387
