1	0	1	0.32976	23912.2	387
1	0	2	0.406265	28983	387
1	1	0	0.32976	24962.7	387
1	1	2	0.374311	29848.8	387
1	2	0	0.406265	23385.5	387
1	2	1	0.374311	23070.6	387
2	0	1	0.254527	23488.5	387
2	0	2	0.311909	27738.5	387
2	1	0	0.254527	22308.6	387
2	1	2	0.305793	27854.6	387
2	2	0	0.311909	21533.3	387
2	2	1	0.305793	22767	387
3	0	1	0.335814	24673.1	387
3	0	2	0.411958	29387.7	387
3	1	0	0.335814	23151.8	387
3	1	2	0.402377	29663.9	387
3	2	0	0.411958	21666	387
3	2	1	0.402377	23306.7	387
4	0	1	0.322535	25266.5	387
4	0	2	0.386628	31075.5	387
4	1	0	0.322535	21332.9	387
4	1	2	0.410232	30388.2	387
4	2	0	0.386628	20250.7	387
4	2	1	0.410232	23454.3	387
5	0	1	0.349228	24094.4	387
5	0	2	0.430675	29588.9	387
5	1	0	0.349228	25424.9	387
5	1	2	0.395958	30631.4	387
5	2	0	0.430675	23585.6	387
5	2	1	0.395958	23138.8	387
6	0	1	0.305258	23623.5	387
6	0	2	0.360158	29143.7	387
6	1	0	0.305258	22494.6	387
6	1	2	0.356792	29224.5	387
6	2	0	0.360158	21588.4	387
6	2	1	0.356792	22734.7	387
7	0	1	0.428306	24900.1	387
7	0	2	0.480211	31700.7	387
7	1	0	0.428306	26208.9	387
7	1	2	0.471933	32025.4	387
7	2	0	0.480211	24695.3	387
7	2	1	0.471933	23702.4	387
