0	1	0		0.870941	0.0347202
0	1	1		0.865733	0.0354431
0	1	2		0.861889	0.0372319
0	2	0		0.838466	0.035875
0	2	1		0.833886	0.0374605
0	2	2		0.830387	0.0369065
0	3	0		0.879369	0.0367518
0	3	1		0.872314	0.0381587
0	3	2		0.871234	0.0377928
0	4	0		0.869755	0.0373787
0	4	1		0.867655	0.0359559
0	4	2		0.861649	0.0354134
0	5	0		0.873273	0.0374989
0	5	1		0.870116	0.0359688
0	5	2		0.868586	0.0368392
0	6	0		0.86892	0.0393618
0	6	1		0.869291	0.0343526
0	6	2		0.866015	0.0360581
0	7	0		0.873033	0.0379731
0	7	1		0.872879	0.0360707
0	7	2		0.869562	0.0386874
1	1	0		0.881697	0.0341451
1	1	1		0.876093	0.0328864
1	1	2		0.872108	0.0318161
1	2	0		0.847899	0.0314701
1	2	1		0.845232	0.0323591
1	2	2		0.838856	0.0329706
1	3	0		0.890874	0.0358411
1	3	1		0.884409	0.0339822
1	3	2		0.883612	0.0325719
1	4	0		0.882881	0.034909
1	4	1		0.878196	0.0336269
1	4	2		0.875941	0.0309881
1	5	0		0.887686	0.034171
1	5	1		0.881864	0.0329572
1	5	2		0.877262	0.0327925
1	6	0		0.880771	0.0354957
1	6	1		0.878608	0.0332089
1	6	2		0.87653	0.031666
1	7	0		0.887339	0.0345601
1	7	1		0.88383	0.033284
1	7	2		0.881967	0.0317656
