-9.900000	-8.199490	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-9.800000	9.911829	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-9.700000	5.258683	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-9.600000	-13.829318	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-9.500000	-15.758445	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-9.400000	3.318573	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-9.300000	-8.518234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-9.200000	-12.136610	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-9.100000	-11.393106	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-9.000000	-13.484034	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-8.900000	-19.207808	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-8.800000	-17.962639	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-8.700000	-6.296690	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-8.600000	-4.783047	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-8.500000	-5.383896	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-8.400000	-11.694325	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-8.300000	0.522343	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-8.200000	-10.392155	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-8.100000	19.375826	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-8.000000	-1.792082	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-7.900000	8.997463	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-7.800000	0.080290	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-7.700000	-17.626211	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-7.600000	-12.159331	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-7.500000	3.882876	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-7.400000	3.805726	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-7.300000	-19.830092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-7.200000	-19.974114	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-7.100000	-21.352959	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-7.000000	-29.703673	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-6.900000	-7.010368	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-6.800000	-10.974659	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-6.700000	-1.721904	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-6.600000	3.085013	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-6.500000	2.812748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-6.400000	24.917481	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-6.300000	-0.229582	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-6.200000	20.872910	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-6.100000	19.364053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-6.000000	16.237364	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-5.900000	22.691753	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-5.800000	10.491112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-5.700000	9.119148	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-5.600000	2.709389	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-5.500000	-1.471553	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-5.400000	11.422225	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-5.300000	16.130188	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-5.200000	8.391490	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-5.100000	-4.297137	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-5.000000	-13.197928	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-4.900000	-8.959726	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-4.800000	6.242910	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-4.700000	10.306832	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-4.600000	4.752525	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-4.500000	18.363637	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-4.400000	12.514351	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-4.300000	-2.986797	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-4.200000	22.645611	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-4.100000	11.826138	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-4.000000	25.038419	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-3.900000	15.494401	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-3.800000	23.960049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-3.700000	15.544403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-3.600000	23.561560	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-3.500000	-14.862735	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-3.400000	20.245861	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-3.300000	11.246704	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-3.200000	5.921154	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-3.100000	17.435332	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-3.000000	20.753989	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-2.900000	42.268885	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-2.800000	42.030078	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-2.700000	41.071020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-2.600000	29.980205	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-2.500000	51.252890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-2.400000	49.542352	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-2.300000	61.011665	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-2.200000	74.060661	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-2.100000	64.497296	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-2.000000	69.753361	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-1.900000	77.134012	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-1.800000	70.245805	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-1.700000	77.243830	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-1.600000	56.058689	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-1.500000	56.588113	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-1.400000	47.626507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-1.300000	53.068342	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-1.200000	56.736969	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-1.100000	38.142338	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-1.000000	30.470417	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-0.900000	55.037382	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-0.800000	45.581660	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-0.700000	58.824834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-0.600000	38.567482	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-0.500000	59.647344	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-0.400000	53.884182	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-0.300000	53.579712	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-0.200000	49.573775	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-0.100000	58.899716	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
-0.000000	51.094969	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
0.100000	47.506072	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
0.200000	64.306462	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
0.300000	40.623364	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
0.400000	52.331783	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
0.500000	60.275591	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
0.600000	63.211655	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
0.700000	54.263521	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
0.800000	61.852582	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
0.900000	61.031606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
1.000000	55.062443	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
1.100000	55.423378	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
1.200000	74.476041	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
1.300000	58.034550	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
1.400000	64.402740	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
1.500000	52.609534	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
1.600000	46.862174	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
1.700000	55.230857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
1.800000	49.351717	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
1.900000	63.557399	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
2.000000	59.895904	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
2.100000	79.926882	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
2.200000	48.303730	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
2.300000	73.516098	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
2.400000	47.355249	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
2.500000	66.937799	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
2.600000	61.199338	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
2.700000	49.061945	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
2.800000	42.747756	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
2.900000	30.923131	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
3.000000	23.053582	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
3.100000	15.778654	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
3.200000	8.955167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
3.300000	22.079771	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
3.400000	25.328129	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
3.500000	15.052776	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
3.600000	20.717963	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
3.700000	17.171289	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
3.800000	31.315204	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
3.900000	2.942089	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
4.000000	-5.444106	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
4.100000	12.165794	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
4.200000	-6.166722	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
4.300000	2.364064	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
4.400000	9.133074	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
4.500000	6.121584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
4.600000	17.412144	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
4.700000	-5.808477	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
4.800000	-5.662031	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
4.900000	4.904234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
5.000000	5.220431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
5.100000	17.957601	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
5.200000	-0.302974	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
5.300000	-3.779692	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
5.400000	-2.474336	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
5.500000	-2.939899	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
5.600000	7.522771	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
5.700000	7.946584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
5.800000	10.193284	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
5.900000	14.209880	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
6.000000	19.128154	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
6.100000	4.292015	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
6.200000	14.855347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
6.300000	16.770566	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
6.400000	4.891702	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
6.500000	6.288253	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
6.600000	3.969443	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
6.700000	13.221999	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
6.800000	7.825606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
6.900000	5.201248	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
7.000000	-18.767182	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
7.100000	-17.408756	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
7.200000	-2.383033	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
7.300000	15.353255	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
7.400000	-4.489646	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
7.500000	13.560425	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
7.600000	-3.693586	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
7.700000	-13.429861	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
7.800000	-6.028858	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
7.900000	3.191303	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
8.000000	-0.785601	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
8.100000	0.030100	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
8.200000	-4.729659	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
8.300000	1.102687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
8.400000	15.762643	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
8.500000	-18.078756	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
8.600000	-19.688275	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
8.700000	-9.312083	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
8.800000	-14.685060	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
8.900000	-1.767006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
9.000000	7.896529	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
9.100000	-5.446283	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
9.200000	-0.772428	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
9.300000	5.001318	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
9.400000	10.825318	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
9.500000	15.386543	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
9.600000	0.484449	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
9.700000	0.380749	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
9.800000	8.682033	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
9.900000	-9.748903	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
10.000000	11.400730	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000 
