20	26.4464	26.2844
30	32.9222	32.68
40	40.2601	39.9147
50	48.0819	48.0439
60	55.7961	56.4186
70	63.7548	63.5965
80	71.8533	71.8686
90	80.0024	80.3966
100	88.3186	88.7928
200	171.743	171.916
300	256.167	256.081
400	340.711	340.767
500	424.924	424.462
600	509.882	510.886
700	594.432	593.95
800	678.923	679.833
900	763.539	763.609
1000	846.943	847
