-9.900000	1.364297	0.372164	2.435195
-9.800000	1.467082	0.816693	1.744837
-9.700000	-2.144896	3.763425	-2.273513
-9.600000	0.702183	1.028546	-4.655832
-9.500000	-0.086845	-2.190315	3.308640
-9.400000	-3.741372	-2.903350	2.791038
-9.300000	-0.554000	-1.854065	0.513813
-9.200000	-1.213102	-3.147705	-1.853362
-9.100000	2.750339	1.201186	1.824329
-9.000000	-3.606643	-4.772082	1.263269
-8.900000	0.335707	-2.835255	1.886239
-8.800000	-0.981344	-4.234232	1.821535
-8.700000	-0.759696	2.175962	-0.192826
-8.600000	-3.073337	-2.090921	-2.965456
-8.500000	-0.168702	0.059524	1.714662
-8.400000	0.592081	0.999021	-1.824906
-8.300000	2.443658	-1.737955	3.641903
-8.200000	3.114175	-2.012477	-0.389960
-8.100000	2.725609	-0.349102	3.087082
-8.000000	-1.998032	-0.070061	-3.181425
-7.900000	0.365821	-1.029523	-2.539297
-7.800000	-2.220687	-2.754543	-0.137019
-7.700000	1.653624	-0.411047	-1.814254
-7.600000	-0.667867	0.866072	-1.544566
-7.500000	0.307208	1.087689	-0.791500
-7.400000	1.332014	1.597076	0.297249
-7.300000	-3.833480	-0.312300	-0.696750
-7.200000	-1.842301	1.238787	-1.513153
-7.100000	1.905666	0.900683	2.388230
-7.000000	1.388063	-1.660856	3.565438
-6.900000	2.224944	1.443289	4.601251
-6.800000	-1.143614	0.678309	-4.574377
-6.700000	0.817356	-2.767243	-1.305688
-6.600000	1.638228	-0.561938	0.679502
-6.500000	-0.951945	-1.007154	0.503884
-6.400000	3.552055	2.654126	1.554498
-6.300000	3.961794	3.050932	6.031078
-6.200000	2.719512	6.538112	4.218743
-6.100000	4.381911	6.650036	3.453671
-6.000000	5.139200	7.308296	3.482482
-5.900000	2.754474	8.328690	6.416673
-5.800000	5.544503	6.899015	4.796569
-5.700000	7.847427	9.083492	8.131500
-5.600000	6.691324	9.541992	4.497595
-5.500000	11.543808	8.443813	10.961770
-5.400000	11.321636	13.589735	10.507247
-5.300000	12.289199	10.488192	12.755376
-5.200000	17.685824	16.552515	14.464853
-5.100000	16.608589	18.415996	15.534951
-5.000000	19.600068	17.008557	15.889307
-4.900000	17.911328	19.817570	21.171142
-4.800000	22.149840	24.637667	23.388318
-4.700000	28.292400	29.101061	27.255768
-4.600000	34.315848	31.671251	31.085428
-4.500000	34.040802	37.004076	34.263867
-4.400000	42.876144	42.234728	40.021372
-4.300000	48.578756	49.593932	47.870959
-4.200000	51.361575	53.064274	57.113155
-4.100000	57.934601	63.340976	55.907304
-4.000000	66.961662	67.784016	65.627208
-3.900000	72.227127	72.956090	72.082591
-3.800000	81.719105	84.262174	82.945496
-3.700000	91.273019	93.746977	87.170866
-3.600000	100.315203	97.445644	96.881869
-3.500000	109.275733	112.186855	104.503436
-3.400000	118.240307	121.093833	117.935544
-3.300000	130.319239	135.070142	126.239785
-3.200000	139.460044	140.299877	137.242020
-3.100000	146.985956	152.266183	152.892123
-3.000000	165.942541	169.556350	164.623162
-2.900000	183.405130	183.618546	175.901598
-2.800000	193.335410	195.150441	185.083468
-2.700000	208.309828	210.139605	208.981477
-2.600000	228.112994	223.852142	220.592897
-2.500000	241.755496	246.453140	235.359156
-2.400000	260.802548	264.690654	256.269366
-2.300000	285.739267	284.082046	279.084832
-2.200000	301.737424	305.596712	298.463233
-2.100000	319.082022	322.362245	317.432696
-2.000000	339.975244	346.612016	332.944354
-1.900000	358.893304	359.397936	348.440884
-1.800000	373.456971	379.862360	369.638535
-1.700000	392.333636	401.724108	387.254135
-1.600000	407.625367	411.738875	399.177264
-1.500000	429.010794	432.307186	417.198970
-1.400000	437.565210	439.142512	433.802915
-1.300000	455.773231	459.439206	447.298847
-1.200000	466.368854	473.365121	458.195149
-1.100000	482.342217	490.427629	471.965232
-1.000000	495.796390	501.916267	485.542065
-0.900000	511.210643	518.504296	500.244971
-0.800000	521.925945	530.459475	514.685276
-0.700000	536.394758	541.841742	528.948322
-0.600000	551.639401	553.017404	540.941305
-0.500000	563.562677	571.772693	554.254678
-0.400000	576.940220	583.779343	565.418490
-0.300000	586.185581	594.260654	577.061633
-0.200000	597.292610	604.284474	586.039750
-0.100000	601.182383	609.467757	588.895782
