-9.900000	0.708045	-0.483906	-1.270702	-0.785082	-0.802725	0.888839	0.789250	20.000000 
-9.800000	-0.169112	0.973581	-0.770877	0.713960	-0.669533	-1.619184	-1.362314	20.000000 
-9.700000	-1.386233	1.998172	-1.875018	-2.021823	0.740659	-1.080377	-0.440051	20.000000 
-9.600000	-1.428717	1.663129	-0.427324	-0.849724	-1.177857	-1.120765	-0.538122	20.000000 
-9.500000	1.768605	2.237093	2.167244	2.452894	0.544774	0.684123	0.386334	20.000000 
-9.400000	-0.145177	-1.947683	-0.155744	-0.635755	-0.238332	0.217492	0.746099	20.000000 
-9.300000	-1.592863	2.152976	1.962926	-0.869653	0.727393	0.546887	-1.209881	20.000000 
-9.200000	0.578050	1.250502	-2.091853	0.626969	0.512712	1.538981	-1.031718	20.000000 
-9.100000	0.572650	2.154414	-0.816149	0.770619	-0.487096	-0.325541	2.941249	20.000000 
-9.000000	-1.987304	0.101795	0.353191	-1.310503	1.519296	-2.163416	0.301972	20.000000 
-8.900000	0.173964	-0.794037	1.373991	-1.528620	0.516022	-0.694968	-2.381782	20.000000 
-8.800000	0.094399	0.864432	0.397530	0.871299	-0.961265	1.099478	-1.642865	20.000000 
-8.700000	-1.567212	-1.752249	-0.107442	-0.132353	0.218124	-1.993108	1.710940	20.000000 
-8.600000	1.227428	-0.381633	-1.407925	-2.959026	-0.386790	-1.080094	0.088400	20.000000 
-8.500000	-2.959004	-1.436925	-2.343334	0.950090	1.785020	-4.950272	-0.671607	20.000000 
-8.400000	1.250449	-1.319511	-0.156353	0.922206	0.500177	0.405277	-1.073038	20.000000 
-8.300000	1.646021	-0.308266	0.101089	-0.958979	-0.231394	0.459870	0.043618	20.000000 
-8.200000	0.952530	-1.375134	0.434248	-2.326769	0.553111	-0.852517	0.544553	20.000000 
-8.100000	1.486346	1.027882	0.986630	0.755069	-0.545097	1.705428	0.855621	20.000000 
-8.000000	-0.989848	-0.682859	-0.584504	0.919884	0.504441	1.706545	-0.400991	20.000000 
-7.900000	-0.061790	0.452211	0.204685	0.301024	1.999244	0.602200	0.544745	20.000000 
-7.800000	1.906238	-1.543117	-0.187556	-0.177349	-0.761550	1.650495	-0.983061	20.000000 
-7.700000	-1.619123	1.101453	-2.365208	-1.448059	0.628299	0.631989	0.398621	20.000000 
-7.600000	1.901600	0.358464	1.997747	-0.377642	-0.439500	0.793706	0.766472	20.000000 
-7.500000	-0.381840	-0.163866	-0.321170	0.753265	0.894702	1.500187	-0.835927	20.000000 
-7.400000	0.420703	-0.230544	0.839768	0.698924	2.251424	-0.522614	0.618830	20.000000 
-7.300000	3.794739	-0.576144	2.581075	-0.761217	-2.336542	0.325947	0.862955	20.000000 
