-9.900000	1.230475	3.012336	0.648079
-9.800000	-0.634833	-0.245293	0.962285
-9.700000	0.488506	-1.097910	-2.068756
-9.600000	1.018626	2.516093	-0.911192
-9.500000	-1.340155	0.817007	0.590452
-9.400000	-0.235384	0.376979	0.786337
-9.300000	3.188391	-0.200941	3.145025
-9.200000	-2.401376	-1.294213	0.430706
-9.100000	0.926581	3.021147	-2.235220
-9.000000	3.071099	0.513203	0.207492
-8.900000	-0.242054	1.916103	-1.967037
-8.800000	-1.221189	1.707969	2.092183
-8.700000	-1.880292	-1.617048	1.044133
-8.600000	-0.611424	1.324863	-1.287380
-8.500000	2.534214	2.343645	1.175656
-8.400000	0.413912	3.559160	-0.401151
-8.300000	0.811945	-0.195171	3.087830
-8.200000	-0.865979	-1.053900	-0.220208
-8.100000	1.867255	-1.511988	0.641113
-8.000000	-2.086728	-0.671631	-1.366339
-7.900000	0.286879	1.698584	0.367199
-7.800000	-1.461074	-0.294185	0.299432
-7.700000	-1.055405	3.913977	0.374871
-7.600000	1.140157	-1.047605	2.962886
-7.500000	-0.497458	0.774544	0.290732
-7.400000	3.099135	1.013671	-0.539448
-7.300000	0.079554	2.627331	0.590506
-7.200000	-0.450268	0.296676	-0.056386
-7.100000	-0.824006	-1.417768	0.241608
-7.000000	2.657553	-0.530334	2.518693
-6.900000	1.281766	-1.325991	0.221285
-6.800000	1.110952	-0.046851	0.336372
-6.700000	0.935159	1.319039	0.073653
-6.600000	1.459328	-0.279966	-1.578124
-6.500000	1.551231	-0.054405	0.327768
-6.400000	-0.925723	5.210069	2.671404
-6.300000	0.983413	-0.089434	0.644207
-6.200000	6.397538	4.084655	0.099159
-6.100000	3.905283	0.797091	-1.777926
-6.000000	1.049796	3.046836	2.920052
-5.900000	4.927336	1.823160	4.711241
-5.800000	4.061097	4.187256	0.601532
-5.700000	5.138109	5.330330	3.214334
-5.600000	4.901010	3.901943	3.055361
-5.500000	2.378596	2.096864	2.300295
-5.400000	1.667255	6.363514	6.672242
-5.300000	8.027169	9.083107	5.693420
-5.200000	6.014082	10.221971	10.524523
-5.100000	8.411537	9.972645	9.967936
-5.000000	8.926029	6.653655	13.465995
-4.900000	11.638322	11.624937	12.353251
-4.800000	9.156498	13.036889	11.328832
-4.700000	15.833051	12.136163	16.718306
-4.600000	15.069556	18.761523	16.637388
-4.500000	17.047332	18.099891	21.280215
-4.400000	21.075151	20.792176	21.096017
-4.300000	25.035570	28.482893	25.251952
-4.200000	29.028879	29.324341	26.634299
-4.100000	31.697158	29.528063	32.264172
-4.000000	34.802979	32.851423	35.357431
-3.900000	36.376217	37.673891	39.194024
-3.800000	41.518242	41.684019	43.375594
-3.700000	47.124532	49.194488	47.577594
-3.600000	49.878822	51.990307	53.029265
-3.500000	56.573246	57.408013	56.653734
-3.400000	58.914987	62.602927	61.326015
-3.300000	65.748414	69.856008	69.204165
-3.200000	74.010522	70.841524	75.922420
-3.100000	78.151057	76.565250	80.245284
-3.000000	86.607081	86.672459	84.853588
-2.900000	90.564087	93.680023	92.979049
-2.800000	96.519526	99.277948	101.517303
-2.700000	105.832763	107.458938	112.088023
-2.600000	114.939290	115.229557	118.084330
-2.500000	124.197523	127.093384	131.303161
-2.400000	132.866922	134.687051	139.772651
-2.300000	143.404776	149.223198	150.503512
-2.200000	157.658038	153.175315	160.323946
-2.100000	165.955380	167.454683	167.298418
-2.000000	175.290967	180.171087	178.617877
-1.900000	183.755873	184.021183	188.541888
-1.800000	192.615722	197.632684	197.714864
-1.700000	202.852651	201.677477	204.959980
-1.600000	212.277413	217.009735	216.756171
-1.500000	216.439494	219.427822	223.067198
-1.400000	224.480357	227.605888	233.610564
-1.300000	233.264353	236.119217	237.072564
-1.200000	241.206750	244.147222	246.697695
-1.100000	248.529070	246.651171	255.443234
-1.000000	253.122581	259.418771	263.141960
-0.900000	259.665699	262.957105	267.485079
-0.800000	272.189652	269.608685	276.534468
-0.700000	274.324192	277.868702	286.429772
-0.600000	281.074551	285.858237	291.690675
-0.500000	289.254574	293.266861	297.180850
-0.400000	296.389921	297.545505	304.703219
-0.300000	298.579324	306.041054	308.413840
-0.200000	305.173110	311.986659	313.992663
-0.100000	309.722308	310.963435	315.485994
-0.000000	313.111483	310.793808	320.548424
0.100000	309.615239	313.836602	321.038171
0.200000	307.480289	311.311284	319.160318
0.300000	308.128426	310.133534	314.413307
0.400000	302.434520	306.974004	312.897427
0.500000	301.337520	301.313070	308.304585
0.600000	293.575288	296.842918	304.028756
0.700000	287.819854	288.941840	297.148295
0.800000	280.944709	283.856306	289.269455
0.900000	273.982015	277.892656	283.290499
1.000000	267.139135	271.207201	275.363288
1.100000	264.508655	264.632519	268.589891
1.200000	255.422142	256.348664	268.810888
1.300000	247.744983	248.931614	257.496419
1.400000	243.447124	243.534849	251.872283
1.500000	234.527259	235.177271	243.511444
1.600000	226.453348	227.636986	232.380729
1.700000	222.373816	219.566665	226.945729
1.800000	210.891055	211.047544	218.771380
1.900000	203.452217	204.258780	208.686680
2.000000	195.630944	193.933251	197.826498
2.100000	184.973205	185.165446	189.904979
2.200000	174.631975	174.223832	174.841771
2.300000	161.729169	167.612881	168.946434
2.400000	153.911674	153.209001	155.813903
2.500000	141.482570	142.484853	149.580607
2.600000	131.517555	132.344985	139.337636
2.700000	124.511477	125.627458	129.182206
2.800000	114.453099	116.483777	116.322869
2.900000	107.229071	106.263825	112.006817
3.000000	96.919512	98.495999	101.765199
3.100000	91.289238	90.027635	96.499286
3.200000	84.472256	83.913258	86.098121
3.300000	76.635777	76.744123	79.276180
3.400000	72.111072	74.703057	75.717992
3.500000	65.280296	63.570468	69.449756
3.600000	60.223900	61.875148	63.718916
3.700000	56.727691	57.637370	56.457207
3.800000	48.815996	49.240612	50.888144
3.900000	45.254538	48.980194	49.101210
4.000000	44.505825	40.153910	44.569250
4.100000	38.622384	37.589176	38.551440
4.200000	34.223696	35.733299	35.773471
4.300000	31.225836	32.403428	31.622109
4.400000	25.779721	30.959377	27.238419
4.500000	26.313239	24.749791	25.008624
4.600000	17.404234	22.243212	19.728273
4.700000	18.780544	17.232363	17.139327
4.800000	14.836473	14.514882	12.260133
4.900000	10.923256	14.871818	14.759967
5.000000	14.130104	11.356525	13.403932
5.100000	9.509112	9.357188	8.862954
5.200000	12.969322	10.852903	9.677250
5.300000	7.801889	7.617750	7.114864
5.400000	8.346182	6.476289	4.901226
5.500000	6.639068	3.505973	5.173599
5.600000	6.928501	4.815018	1.974250
5.700000	3.498311	6.908848	4.244286
5.800000	6.792130	5.964138	4.233646
5.900000	3.677099	3.021785	3.044371
6.000000	4.686141	3.698458	3.253556
6.100000	3.760252	1.657258	2.587084
6.200000	1.048848	7.011793	2.189451
6.300000	0.603688	0.594969	0.897939
6.400000	2.077049	3.033611	0.497749
6.500000	1.694145	3.469713	2.819912
6.600000	1.033773	2.722950	3.642376
6.700000	3.754195	3.300282	-0.751559
6.800000	-0.911011	1.336117	1.379736
6.900000	2.758433	4.654287	-1.499755
7.000000	-0.725851	1.651527	-0.307798
7.100000	-4.024754	0.997788	-2.670955
7.200000	-0.809490	1.762391	0.294426
7.300000	0.544925	1.082817	1.312420
7.400000	0.340793	-0.353716	1.208090
7.500000	-0.136795	-1.615541	-1.705390
7.600000	0.517879	-1.368775	3.043594
7.700000	1.391415	-3.610359	0.352388
7.800000	2.763867	-1.447472	1.162945
7.900000	1.146422	3.352729	-2.568000
8.000000	0.084684	-3.096387	-0.603569
8.100000	2.180412	1.603851	1.573367
8.200000	-1.571339	0.251451	-2.179308
8.300000	-0.164931	1.681890	0.281779
8.400000	1.219383	-2.918884	0.420407
8.500000	-0.689821	1.247002	1.134964
8.600000	-0.155452	1.210290	-1.980498
8.700000	1.993071	-1.261651	-2.772099
8.800000	1.205718	0.037218	-0.929723
8.900000	0.731118	-0.948335	2.489974
9.000000	-0.775360	0.040717	0.638285
9.100000	-0.446913	0.410527	-0.164390
9.200000	-0.584806	2.891148	-1.499988
9.300000	1.014286	-3.452758	1.808252
9.400000	-3.663170	1.210393	3.495921
9.500000	-1.706889	-0.070284	-0.176320
9.600000	-1.370637	-1.422468	-0.257518
9.700000	0.666647	-0.458986	-0.232696
9.800000	2.031353	0.311729	-0.413988
9.900000	0.093310	-0.219249	2.407992
10.000000	3.310446	0.096397	0.195831
