-9.900000	-1.130781	2.377113	-2.455189
-9.800000	1.313674	0.469649	1.744732
-9.700000	-1.131029	1.949961	0.237797
-9.600000	-2.071700	2.193943	2.026810
-9.500000	3.940017	3.519096	0.207219
-9.400000	-2.680507	-1.619934	-0.613630
-9.300000	0.514319	4.625016	0.106731
-9.200000	-0.296912	-1.027853	2.035578
-9.100000	-0.120750	0.552936	-1.978205
-9.000000	2.171979	0.895392	3.263585
-8.900000	0.335543	-2.450049	-0.745628
-8.800000	0.495989	1.887617	-1.922154
-8.700000	1.699354	0.073331	1.426800
-8.600000	-0.466575	0.205743	3.078402
-8.500000	-1.006170	-1.169341	-2.388185
-8.400000	1.685031	-0.947554	-1.573324
-8.300000	0.369290	1.665840	-0.416528
-8.200000	-0.133041	3.127852	-1.259912
-8.100000	-2.337604	0.649944	1.167041
-8.000000	2.026242	-1.866168	1.457498
-7.900000	0.816648	-2.078608	-0.589326
-7.800000	2.249412	-1.874593	-0.327771
-7.700000	-4.073987	1.417218	1.645117
-7.600000	-1.013139	0.397681	2.927581
-7.500000	-1.831133	-2.371923	0.163885
-7.400000	0.743211	-0.699489	-3.462306
-7.300000	1.136961	-1.357460	-2.220364
-7.200000	-0.553753	-0.119782	-2.563324
-7.100000	0.636068	3.161701	4.415665
-7.000000	-0.135082	-0.724404	2.841191
-6.900000	-1.723763	-1.206242	-0.750674
-6.800000	2.775231	-2.666249	-3.628589
-6.700000	-0.507394	3.147468	0.087165
-6.600000	0.444408	-0.519684	-3.095427
-6.500000	2.603738	0.137917	1.855823
-6.400000	-1.304587	1.123211	3.452834
-6.300000	0.874351	3.747786	2.319572
-6.200000	1.234695	2.891958	0.312162
-6.100000	0.345054	1.834998	0.127846
-6.000000	3.100321	0.670745	0.306447
-5.900000	4.969115	3.144437	3.019673
-5.800000	4.338979	2.610058	2.452310
-5.700000	1.024676	2.151652	4.672522
-5.600000	5.093477	5.243578	4.519622
-5.500000	1.338492	4.653601	4.546323
-5.400000	2.364286	1.439077	4.920987
-5.300000	7.131842	4.847618	4.903907
-5.200000	8.154879	8.500521	8.256954
-5.100000	6.814093	6.589831	7.342879
-5.000000	8.508488	7.752036	9.533584
-4.900000	8.840989	9.299495	13.563118
-4.800000	10.505445	10.754318	11.739885
-4.700000	11.915352	13.693354	12.870106
-4.600000	12.672951	13.436418	16.224038
-4.500000	16.429662	15.128499	13.505999
-4.400000	14.372893	19.532444	19.710677
-4.300000	22.188730	22.260245	23.122257
-4.200000	24.545482	24.746388	24.929333
-4.100000	24.777198	27.320983	27.908308
-4.000000	28.812493	33.904487	32.161971
-3.900000	31.539370	32.653676	35.445030
-3.800000	36.573063	36.640929	38.448235
-3.700000	39.937630	37.800041	42.946591
-3.600000	45.862773	46.854590	45.811133
-3.500000	48.361584	47.218629	50.478243
-3.400000	52.892830	56.792929	55.913178
-3.300000	55.631628	57.323446	61.947300
-3.200000	64.794585	65.480973	67.298648
-3.100000	67.171378	68.876066	71.829311
-3.000000	72.427653	74.900439	77.914087
-2.900000	79.995754	80.631318	86.168787
-2.800000	85.216580	90.446624	92.407440
-2.700000	90.800236	100.598239	101.627511
-2.600000	96.042162	106.022042	111.170709
-2.500000	106.121881	112.585586	116.487676
-2.400000	113.822189	121.559901	124.170050
-2.300000	123.081139	129.891858	132.437200
-2.200000	133.417654	138.084935	144.174179
-2.100000	141.630125	149.303526	152.830403
-2.000000	148.813760	157.207635	160.952509
-1.900000	158.374145	164.442991	169.764407
-1.800000	163.310303	175.400587	178.639637
-1.700000	172.998503	181.526191	189.064019
-1.600000	174.765658	189.705663	198.193338
-1.500000	182.760348	194.525931	205.547957
-1.400000	192.298379	204.822656	208.166534
-1.300000	197.606535	209.619604	214.865860
-1.200000	203.040430	214.780105	221.973393
-1.100000	210.956567	222.759683	229.397472
-1.000000	220.779107	228.928353	236.123460
-0.900000	220.868850	237.537127	241.327719
-0.800000	227.065288	239.418965	248.238528
